date,time,username,tweet,preprocessing,Nama Universitas,label,geo
2024-04-30,08:20:04,tawisocana,@lolly_liloo kesel ih ya allah nyimak masalah si selebgram penerima kipk. urg ge kemaren nempo tweet org yg bilang emang penerima kipk harus keliatan sengsara?? kaciri jelema teu ngartina teh ,lolly liloo kesal ih ya allah simak sih selebriti instagram terima kipk ge kemarin tempo twit orang bilang terima kipk sengsara kacir orang ina teh,,Negative,"<NA>,<NA>"
2024-04-30,08:20:03,ourskltn,Oke sebelum itu aku bukan penerima KIPK dulu pernah ada niatan buat mendaftar tapi aku kesampingkan karena ada kesempatan lain.,oke terima kipk ada niat daftar samping ada sempat,,Negative,"<NA>,<NA>"
2024-04-30,08:19:47,yeppogirl_,muak bgt liat fakta penerima kipk,muak lihat fakta terima kipk,,Positive,"<NA>,<NA>"
2024-04-30,08:19:05,angrhdk,Case KIPK ini sebenernya menjadi salah satu contoh kalo urusan bantuan pemerintah jarang update dengan kondisi penerimanya. Padahal kan udah sering kejadian penerima bansos rumahnya skrg bagus tapi tetep nerima bantuan krn udah terdaftar dari dulu dan ga diupdate lagi.,case kipk salah contoh urus bantu perintah jarang baru kondisi terima jadi terima bansos rumah bagus terima bantu daftar diupdate,,Positive,"<NA>,<NA>"
2024-04-30,08:18:34,lvynrosee,kata gw sih mending satu persatu di cek deh tuh penerima kipk holang tajir semua bjir. Kita bayar pajak buat menuhin kebutuhan hedon mereka doang,sih mending satu cek deh terima kipk holang tajir bjir bayar pajak penuh butuh boros,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-30,08:18:15,luluka______,hmm tl ku penuh dengan spall spill penerima kipk kembalikan tl ku yg serba kpop pelizzzz,hem lini ku penuh spall spill terima kipk kembali lini ku serba korea pop pelizzzz,,Negative,"<NA>,<NA>"
2024-04-30,08:17:49,nicotinemorph,@11O9im23 @undipmenfess coba search penerima kipk 2022 ub,11o9im23 undipmenfess coba cari terima kipk 2022 universitas brawijaya,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:16:53,yukkionnaa,Harusnya penerima kipk yg aslinya orkay tuh cosplay jd org miskinnya sampe lulus sekalian,terima kipk asli orkay cosplay orang miskin lulus,,Neutral,"<NA>,<NA>"
2024-04-30,08:16:51,monaavenir,seru sekali drama penerima kipk ini,seru drama terima kipk,,Negative,"<NA>,<NA>"
2024-04-30,08:16:21,badgirlslay_,Kayak nya kita harus demo &amp; protes ke pemerintah karena kasus KIPK ini lama kelamaan sangat serius harus di croscheck semua penerima nya. dan gue harap pemerintah mau buka mata ttg kasus ini.,nya demo protes perintah kipk serius croscheck terima nya harap perintah buka mata,,Positive,"<NA>,<NA>"
2024-04-30,08:16:13,Pitik1810,@byAmandytch @undipmenfess *semisal emg kerjaannya mengharuskan untuk ngonten. Ini tuh bukan masalah anak BM/KIPK gaboleh beli HP/electronic device jutaan pake duit bantuan tapi emg gak sedikit juga yg GAK BIJAK memposisikan dirinya sebagai penerima bantuan. Minimal tahan sampai lulus gitu lho gengsinya,byamandytch undipmenfess kerja harus ngonten anak bm kipk beli handphone electronic device juta pakai duit bantu bijak posisi terima bantu minimal tahan lulus gengsi,Universitas Indonesia,Neutral,"-6.36031565,106.827185590632"
2024-04-30,08:15:25,KirariShoppu,Kenapa banyak spillan selebgram yg penerima kipk/suka bully ya,spillan selebriti instagram terima kipk suka bully ya,,Negative,"<NA>,<NA>"
2024-04-30,08:13:21,satyazuhdialfi,@undipmenfess Abis ini pasti pihak dosen dan rektorat bakalan rame karena sibuk memperbaiki citra kampus dan membenahi daftar penerima KIPK,undipmenfess habis dosen rektorat ramai sibuk baik citra kampus benah daftar terima kipk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:12:39,janganditelen,Udh brp mhs yg kespill jd penerima kipk padahal tajir? ,mahasiswa kespill terima kipk tajir,,Negative,"<NA>,<NA>"
2024-04-30,08:12:26,ub_mfs,Braw! Setelah melihat ini ada nih yang penerima KIPK 2022 jalan-jalan ke Malaysia Thailand liburan ke Bali. Masih perlu ditelusuri dulu sih kebetulan dia anak FISIP.,braw ada nih terima kipk 2022 jalan jalan malaysia thailand libur bal telusur sih anak fakultas ilmu sosial ilmu politik,Universitas Sumatera Utara,Negative,"3.56132175,98.6568033374916"
2024-04-30,08:11:59,michisayang30,@undipmenfess bener bener dluar nalar dri kmrn liat penerima kipk pada branded smua,undipmenfess nalar kemarin lihat terima kipk merek,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:11:58,fhaaradina,@tanyakanrl Misal kamu yg ada di posisi penerima KIPK itu bakal terima ga dikatain miskin??,tanyakanrl ada posisi terima kipk terima ejek miskin,,Negative,"<NA>,<NA>"
2024-04-30,08:11:13,arsfalva,Lihat fenomena penerima KIPK kok pada orang2 mampu bener yak hahah ga heran sih dulu temen kampus aing aja penerima bidik misi hp nya udah pada blekberi dan apel sedangkan gue yang kena UKT paling mahal HPnya masih Nokia :'),lihat fenomena terima kipk orang orang ya haha heran sih teman kampus terima bidik misi handphone nya blekberi apel kena ukt mahal handphonenya nokia,,Positive,"<NA>,<NA>"
2024-04-30,08:11:13,teorigravitasi,@mamahsheo @yooleehee @undipmenfess jd ini kakaknya? mungkin kedepannya adeknya dinasehatin klo gamau hal ini kejadian lagi klo posting sesuatu hrs hati2 krn org lain pasti punya pov yg berbeda kalo ngeliat apa yg ditunjukin adeknya di media sosial mau gmn pun dia penerima kipk semoga adiknya cepet pulih,mamahsheo yooleehee undipmenfess kakak depan adeknya dinasehatin jadi posting hati hati orang pov beda ditunjukin adeknya media sosial terima kipk moga adik cepat pulih,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:10:05,pickwinn0602,kayanya semua penerima kipk yg modelannya+kehidupannya hedon hrs di viral in dlu apa yaa biar pada sadar,terima kipk model hidup boros viral in ya biar sadar,,Negative,"<NA>,<NA>"
2024-04-30,08:10:00,baperanewscom,Kontroversi memanas seputar selebgram yang mewah tapi menjadi penerima Program Kartu Indonesia Pintar Kuliah (KIPK). Simak selengkapnya di sini! https://t.co/7ySuK4o0J4,kontroversi panas putar selebriti instagram mewah terima program kakak indonesia pintar kuliah kipk simak lengkap,,Positive,"<NA>,<NA>"
2024-04-30,08:09:55,konpinkmonster,@undipmenfess Suka bgt ma netizen dispil semua muka cantik hati buruk rupa semua penerima kipk ini,undipmenfess suka warganet spil muka cantik hati buruk rupa terima kipk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:09:51,riris_arimbi,Lagi rame KIPK jadi keinget aku pas jaman kuliah sering dikira temen2ku penerima bidikmisi padahal aku anak reguler bayar UKT Ya Allah semoga aku kaya raya. Aamiinnn...,ramai kipk pas jaman kuliah temen2ku terima bidikmisi anak reguler bayar ukt ya allah moga raya amin,,Negative,"<NA>,<NA>"
2024-04-30,08:09:03,xihuanese,@undipmenfess Dari kemarin baca berita kipk orang mampu sakit hati banget. Gua pagi siang sore malem mikir gabisa bayar UKT nyari duit sampe kena tipu berkali kali yaallah semoga beneran pada susah semua penerima kipk yang mampu...,undipmenfess kemarin baca berita kipk orang sakit hati pagi siang sore malam pikir bayar ukt cari duit kena tipu kali kali ya allah moga benar susah terima kipk,Universitas Indonesia,Positive,"-6.36031565,106.827185590632"
2024-04-30,08:06:22,palingteguh,@tanyakanrl inimah mohon lah kepada para penerima KIPK yg mungkin emang di awal merasa gak mampu tapi pada saat perjalanan kuliah bisa menghasilkan duit sendiri lebih dari cukup karena udah bisa memenuhi kebutuhan tersiernya seperti beli gawai yang mutakhir terkini tolong lah inisiatifnya ,tanyakanrl inimah mohon terima kipk jalan kuliah hasil duit penuh butuh tersier sepe i beli gawai mutakhir kini tolong inisiatif,Universitas Indonesia,Positive,"-6.36031565,106.827185590632"
2024-04-30,08:05:39,clixgy,@undipmenfess Ketar ketir ini penerima kipk yg pada ngibul wkwk,undipmenfess ketar tir terima kipk tipu wkwk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:03:54,kutkukutt,@undipmenfess mulai sekarang kepoin seleb seleb kampus di daftar penerima KIPK ,undipmenfess mengepoi selebriti selebriti kampus daftar terima kipk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:03:20,mumtazazaza,Yang hate train ke penerima kipk yg ga sesui kategori penerima kip mending sekarang protes ke ristekdikti....,hate train terima kipk sesui kategori terima kip mending protes ristekdikti,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,08:03:17,cavdbury,arghhh bnykk bgt penerima kipk yg tidakk sesuaiii,ah bnykk terima kipk tidakk sesuaiii,,Negative,"<NA>,<NA>"
2024-04-30,08:02:27,evahimov,Ini menfess undip yang bongkar kondisi para penerima kipk lewat mulu di gue,menfess undip bongkar kondisi terima kipk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,08:01:53,rzq_mrna,@undipmenfess Emang harus keliatan semiskin apa sih penerima KIPK ??? Soalnya aku lihat ini tuh gaya anak kuliahan semua sama apalagi kalo dah kumpul gitu bukanya ikut arus ya hrs ini itu apalagi jalur haram tuh mudah contohnya pinjol demi gaya hidup,undipmenfess miskin sih terima kipk lihat gaya anak kuliah kumpul buka arus ya jalur haram mudah contoh pinjol gaya hidup,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:01:31,apeeeelllluuu,@undipmenfess Loh seharusnya emang gitu ada pengecekan lapangan sebelom calon penerima dinyatakan lolos KIPK nder,undipmenfess ada kece lapang calon terima nyata lolos kipk nder,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,08:01:02,sheraphine_,@hihanghoeng___ @dzulfikaralrfq @vmbptrrr @tanyakanrl eh bacot lu bego laptop udh jd kebutuhan primer susah kuliah ga make laptop. udh busuk hati lu pada. penerima kipk wajar kl dia beli laptop yg mumpuni buat kebutuhan kuliah.,hihanghoeng dzulfikaralrfq vmbptrrr tanyakanrl eh bacot bodoh laptop butuh primer susah kuliah pakai laptop busuk hati terima kipk wajar beli laptop mumpuni butuh kuliah,Universitas Sumatera Utara,Positive,"3.56132175,98.6568033374916"
2024-04-30,07:59:58,Firecafliess,anak Undip lg war masalah penerima kipk wkwk,anak undip war terima kipk wkwk,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:59:52,SuftandarIqbal,@undipmenfess yg kebayang tuh penerima kipk cewek dekil boro2 mikirin medsos sama skinker yg ada sibuk belajar buat buru2 beresin kuliah,undipmenfess bayang terima kipk cewek dekil boro boro pikir media sosial skinker ada sibuk ajar buru buru beres kuliah,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:58:01,pingueoo,@tanyakanrl kobisa sih penerima kipk hpnya apple semua bjir udh gitu laptop/tabletnya juga apple https://t.co/2TqdVDkv76,tanyakanrl sih terima kipk handphonenya apple bjir laptop tablet apple,,Positive,"<NA>,<NA>"
2024-04-30,07:57:00,ociomici,rame bgt skrg penerima kipk idupnya hedon jir,ramai terima kipk hidup boros jir,,Negative,"<NA>,<NA>"
2024-04-30,07:56:07,esasaelemamaa,kesel bgt sm penerima kipk yg lg viral gua bela belain ngajar dari pagi sampe malem buat uang jajan gua sm bantuin biaya adek gua yang kecil sekolah soalnya bokap gua udh bayar kuliah gua sm adek gua yg kedua. gaada kita pake kipk tuhh,kesal terima kipk viral bela bela ajar pagi malam uang jajan bantu biaya adik sekolah ayah bayar kuliah adik ada pakai kipk,,Negative,"<NA>,<NA>"
2024-04-30,07:52:18,terentotin,@szalsabeel @undipmenfess Sejujurnya kipk kalo tepat sasaran masih belum cukup buat cover biaya hidup Kecuali ada tambahan dikasih ortu Gw mantan penerima KIP soalnya,szalsabeel undipmenfess jujur kipk sasar cover biaya hidup kecuali ada tambah kasih o mantan terima kip,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:53:13,wdytmill,para penerima kipk yang lain yang emg gapantes nerima kipk mending mundur dr skrng sebelum dispill warga twitter,terima kipk gapantes terima kipk mending mundur dispill warga twitter,,Negative,"<NA>,<NA>"
2024-04-30,07:56:00,jjaehyunizm,ayo guys kulitin semua penerima kipk yg gak layak ini. seneng bgtttt miskin beneran baru tau rasanya nanti,ayo guys kulitin terima kipk layak senang miskin benar,,Negative,"<NA>,<NA>"
2024-04-30,07:52:18,gillsevensense,Dari sekian banyaknya penerima KIPK yang ke-spill mampu menunjukkan bahwa ya beginilah mental orang Indonesia klo ada kesempatan ya di manfaatin.. Gak pejabat gak rakyatnya doyan banget makan yang bukan haknya..,sekian banyak terima kipk spill ya mental orang indonesia ada sempat ya manfaat jabat rakyat suka makan hak,,Positive,"<NA>,<NA>"
2024-04-30,07:51:34,Nanana82611746,@ubsansfess miris sih buat kita penerima KIPK yg bener gabakal bisa kuliah kalo gak pake KIPK ngelihat orang yg sebenernya mampu tp minta dan dapet KIPK. gara mereka kita yg beneran org gak bisa kuliah kalo ga ada KIPK suka dijudge/dicurigai kalo punya barang mahalan dikit atau hangout,ubsansfess miris sih terima kipk kuliah pakai kipk orang kipk gara benar orang kuliah ada kipk suka dijudge curiga barang mahal hangout,Universitas Brawijaya,Negative,"-7.95201789999999,112.613881409846"
2024-04-30,07:50:37,nopalajaala,Izin nanya Soal kipk? Karena baru baca dan tau akhir akhir ini. Apakah ada syarat dan daftar nya lewat apa untuk dapat kipk itu. Serius nanya dari beberapa hari lalu liat tweet tentang orang yang nerima kipk yang katanya gak tepat sebagai penerima nya.,izin kipk baca ada syarat daftar nya kipk serius lihat twit orang terima kipk terima nya,,Negative,"<NA>,<NA>"
2024-04-30,07:50:21,Pitik1810,@byAmandytch @undipmenfess Penerima bantuan KIPK gak masalah kok punya usaha sendiri. Yg bikin nitizen emosi apa? Dari update-anmu itu keliatan kalau kebutuhan tersier aja terpenuhi knp gak tau diri untuk ajukan pengunduran diri ketika usahanya memang berhasil?,byamandytch undipmenfess terima bantu kipk usaha bikin nitizen emosi baru anmu butuh tersier penuh aju undur usaha hasil,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:50:10,noentuf,Penerima KIPK in Undip full problematik njir,terima kipk in undip full problematik anjir,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:49:49,skytofuu,@undipmenfess tiap ada penerima kipk yg kaya gini semakin kasian dgn diri gue yg ortu mati2an bayar,undipmenfess ada terima kipk kasihan o mati mati bayar,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:49:11,ishaeyoung,Buset emg ini kayaknya harus direview lagi penerima kipk undip ,buset kayak direview terima kipk undip,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:49:01,capillaria,Buset banyak bgt penerima kipk ngga tepat sasaran,buset terima kipk sasar,,Negative,"<NA>,<NA>"
2024-04-30,07:48:52,haaanchooo,Penerima KIPK gak tepat sasaran tuh kombinasi dari manusia gak tau diri + sistem seleksi yang kacau,terima kipk sasar kombinasi manusia sistem seleksi kacau,,Negative,"<NA>,<NA>"
2024-04-30,07:48:38,inimacaa,@kaguravi @miutlak itu dia penerima kipk kan trs gaya hidupnya hedon bgt dh mampu hidupin dan biayain kuliahmya sendiri to masih kedaftar kipk trs suka bully jg trs makin dikulik twtnya malah byk twt2an 4no terdahulunya bejir,kaguravi miutlak terima kipk gaya hidup boros hidupin biayain kuliahmya to daftar kipk suka bully lik twtnya twt2an 4no dahulu bejir,,Negative,"<NA>,<NA>"
2024-04-30,07:48:10,um_fess,Um! Untuk penerimaan kipk itu emang untuk golongan bawah atau prestasi juga kan ad sebagian ptn yang penerima kipk itu orang kalangan menengah tapi pinter no salty? Nanya aja,um terima kipk golong prestasi ada ptn terima kipk orang kalang tengah pintar no salty,,Negative,"<NA>,<NA>"
2024-04-30,07:47:25,itqonulilmi,Kecemburuan sosial soal penerima KIPK ini sebetulnya di dasari sama ketidakadilan kaum menengah yg mepet sama garis kemiskinan. Mereka try hard kerja sambilan buat bayar UKT dan kuliah disatu sisi liat temennya penerima bantuan bisa bebas fokus ngurus minat sama self improvement,cemburu sosial terima kipk dasar adil kaum tengah mepet garis miskin try hard kerja sambil bayar ukt kuliah satu sisi lihat teman terima bantu bebas fokus urus minat self improvement,,Positive,"<NA>,<NA>"
2024-04-30,07:45:44,dynttoo,@undipmenfess penerima KIPK tapi pke ip 15? Macbook? Sebulan abis 7jt? Hmmmmm . Mencurigakan misalkan macbook &amp; hp di kasih yaudah lah ya tp dgn pengeluaran 7jt termasuk gede si. Tp ntah lah itu dpt duit dr mana,undipmenfess terima kipk pakai ip 15 macbook bulan habis 7jt hmmmmm curiga macbook handphone kasih ya ya keluar 7jt gede sih duit,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:45:28,iceshakeavocado,@tanyakanrl Klo gaya hidup penerima kipk sewajarnya ga bakal dirujak nder. Disini concernnya gaya hidup penerima kipk yg hedon ternyata punya usaha bahkan bisa beli barang tersier lebih dari 1 pake uang sendiri harusnya tau diri resign dari kipk biar yang beneran butuh yang ngelanjutin,tanyakanrl gaya hidup terima kipk wajar rujak nder concernnya gaya hidup terima kipk boros usaha beli barang tersier 1 pakai uang resign kipk biar benar butuh ngelanjutin,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-30,07:45:23,piloOvvi,emg Kemdikbud tuh harus nyeleksi lagi penerima kipk nya bjir,kemdikbud nyeleksi terima kipk nya bjir,,Negative,"<NA>,<NA>"
2024-04-30,07:45:22,Athyacordell___,@undipmenfess Yg kayak gini tuh bakal ada di tiap kampus gk sih yg entah gimana bisa lolos seleksi penerima. Temenku jg dulu gitu pake boba barang2 branded jalan2 hedon tp penerima biasiswa sejenis KIPK. Mana dia dengan santainya bilang klo data yg dia masukin ada yg dimanipulasi lagi ,undipmenfess ada kampus sih lolos seleksi terima teman pakai boba barang barang merek jalan jalan boros terima biasiswa jenis kipk santai bilang data masuk ada manipulasi,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:45:18,panggilajabisa,@undipmenfess penerima kipk selalu salah org. seharus mereka sadar diri klo diluar sana banyak yg emg bener2 membutuhkan kipk,undipmenfess terima kipk salah orang sadar butuh kipk,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:45:07,mataberaer,i had a bad day. dan gobloknya gw malah buka x cuma buat liat tl yang isinya anak-anak penerima kipk tapi gayanya hedon semua. goblok. gw mau emosi.,i had a bad day goblok buka x lihat lini isi anak anak terima kipk gaya boros goblok emosi,,Positive,"<NA>,<NA>"
2024-04-30,07:42:47,dokeyle,@undipmenfess Ini temennya gak ada yang tau dia penerima KIPK? Dan ketauan gak sih dia ini penerima gitu? Kenapa kebanyakan pada hedon gini yang dapet bantuan tuh,undipmenfess teman ada terima kipk tahu sih terima banyak boros bantu,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:41:55,nata_decopinc,ini jd bnyk ya penerima kipk yg ketauan berlimpah harta,ya terima kipk tahu limpah a,,Neutral,"<NA>,<NA>"
2024-04-30,07:41:50,anackeen,Gak ngerti sama yg masih ngebela penerima kipk modelan gini temen gue daftar kipk emg dari keluarga ndeso bgt jauh dari kota ngekos kamar mandi luar kadang makan sekali sehari kalo gak diajak temennya makan bareng,nge i bela terima kipk model teman daftar kipk keluarga kampung kota ngekos kamar mandi kadang makan hari ajak teman makan bareng,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-30,07:40:50,ilovpuresoul,@undipmenfess penerima kipk undip tajir2 ya,undipmenfess terima kipk undip tajir2 ya,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:39:41,oktifaniaisa,@gayung_aer @undipmenfess ngeri jg ya penerima kipk sekarang,gayung air undipmenfess ngeri ya terima kipk,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:39:04,isvereux,@undipmenfess ini penerima kipk kok kayaknya lbh kaya2 dr org yg kerja ,undipmenfess terima kipk kayak kaya2 orang kerja,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:37:19,coldairb,@convomfs jingg bangsat banget orkay yang pake kipk gue sbg penerima kipk yang beneran kg punya duit SUPER MARAH liat kelakuan orgil tsb,convomfs jingg bangsat orkay pakai kipk terima kipk benar kg duit super marah lihat laku orang gila,Universitas Indonesia,Positive,"-6.36031565,106.827185590632"
2024-04-30,07:36:40,yayiiyayy,dari kemaren banyak bgt di tl gue lewat penerima kipk yg gak berhak gini nyesek sih liatnya hadehhh kok bisa ya nikmatin duit yg bukan haknya tp di sosmed pada flexing,kemarin lini terima kipk hak sesal sih lihat hadehhh ya nikmat duit hak media sosial flexing,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:36:05,faturaw09,@undipmenfess Keknya penerima kipk kaya ga sih? @SenderLabs,undipmenfess terima kipk sih senderlabs,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:35:45,KimXxxx1658356,@undipmenfess Spill dong akunnya mau mampir gedek banget sumpahhhdevice apel semua️masih jadi penerima kipk? Dihhhhh,undipmenfess spill akun mampir gedek sumpahhhdevice apel terima kipk dihhhhh,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:35:28,HHKinanti,Di tl muncul kasus SYL terus nongol mba2 koket penerima kipk cuman bisa mbatin owh ya pantesan ga pejabrutnya ga rakyatnya korup n kang tilep semua,lini muncul syl nongol mbak mbak koket terima kipk batin oh ya pejabrutnya rakyat korup kang tilep,,Negative,"<NA>,<NA>"
2024-04-30,07:34:42,ilalangterbang,@jaezeromile_ Hari-hari penuh scandal penerima kipk,jaezeromile penuh scandal terima kipk,,Negative,"<NA>,<NA>"
2024-04-30,07:34:14,realllllwawa,pengurusan pengunduran diri dari kipk gini susah gak sih sampe bnyak yg udah mampu tpi masih jadi penerima aktif,urus undur kipk susah sih terima aktif,,Positive,"<NA>,<NA>"
2024-04-30,07:34:05,wavebyearth,guys kalo mau ngecek penerima kipk gini dimana si gua kepo wkwkwk,guys ecek terima kipk mana sih wkwk,,Negative,"<NA>,<NA>"
2024-04-30,07:34:02,areksosmed,Mas Mentri @nadiemmakarim Tolong dievaluasi lagi penerima KIPK fakta dilapangan banyak anak orang yg mampu dan dapet KIPK Trimakasih,mas menteri nadiemmakarim tolong evaluasi terima kipk fakta lapang anak orang kipk terima kasih,,Negative,"<NA>,<NA>"
2024-04-30,07:33:43,rania_dian34547,@undipmenfess Sebenernya cara undip nentuin penerima kipk tu gimana sih?patut dipertanyakan,undipmenfess undip tentu terima kipk sih patut dipe anyak,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:33:53,realityxfiction,untung gua bukan penerima kipk dan fakultas ungu kemarin aja dah dikomenin sama temen perkara abis event ganti hp trus nonton konser dibilangnya korup dari duit event (ini bercandaan sih tapi gua sakit hati) padahal duitnya juga dari uang bonyok sama kerja kecil kecilan,untung terima kipk fakultas ungu kemarin dikomenin teman perkara habis event ganti handphone tonton konser bilang korup duit event canda sih sakit hati duit uang bonyok kerja kecil,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:33:41,gemesnya,@undipmenfess seru bgt perdrama-an penerima kipk tapi ternyata berduit makin banyak yg ke spill ,undipmenfess seru drama an terima kipk duit spill,Universitas Indonesia,Neutral,"-6.36031565,106.827185590632"
2024-04-30,07:31:53,sixdaywithyou,Cewe cewe penerima KIPK yang bukan haknya kenapa rata rata gayanya pada template always flexing,cewek cewek terima kipk hak gaya template always flexing,,Negative,"<NA>,<NA>"
2024-04-30,07:31:21,pacarkimcotton,@_L0KA @undipmenfess Gue sampe share web kipk ketentuan kalo kipk emang buat penerima bansos ada aja yg ngebelain cuy Banyak bgt kipk yg ga sesuai deh sampe pada ke trigger,l0ka undipmenfess bagi web kipk tentu kipk terima bansos ada bela coy kipk sesuai deh trigger,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:31:13,pansyphy,gue ga sudi banget sm penerima kipk tapi hidupnya hedon dan malah gunain duit itu buat KEMAUAN dia bukan KEBUTUHAN!!!,sudi terima kipk hidup boros duit mau butuh,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:31:09,myshihokyu,hari2 nyepil selebgram/influencer penerima kipk ,nyepil selebriti instagram influencer terima kipk,,Positive,"<NA>,<NA>"
2024-04-30,07:31:06,user_rngd,@pencintanasdang @DDenara @undipmenfess Sepupuku jg gini. Penerima kipk bapaknya pak rt usaha ada emas bejibun. Wkwk. Skrg dah brenti kuliah dia males katanya,pencintanasdang ddenara undipmenfess sepupu terima kipk bapak usaha ada emas bejibun wkwk brenti kuliah malas,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:30:49,SirSanndy,Gak setuju nge witch hunt penerima KIPK. Lebih setuju ngedorong uang kuliah terjangkau tanpa pandang bulu,tuju nge sihir hunt terima kipk tuju dorong uang kuliah jangkau pandang bulu,,Negative,"<NA>,<NA>"
2024-04-30,07:30:30,jaelittlebee,lah? ini konsep penerima kipk gimana sih? apa kipk pembawa rejeki jadi dah pada kaya kaya skrg?,konsep terima kipk sih kipk bawa rejeki,,Negative,"<NA>,<NA>"
2024-04-30,07:29:58,whatsbadmiracle,hadeuh lucu amat dah kasus penerima kipk bodong ini ada lagi aja terus (hiburan untuk orang mid seperti aq),aduh lucu terima kipk bodong ada hibur orang sepe i,,Negative,"<NA>,<NA>"
2024-04-30,07:29:57,soo8ie,anjir yang punya brand penerima kipk pantek,anjir merek terima kipk pantek,,Negative,"<NA>,<NA>"
2024-04-30,07:29:56,Jyoonly_,@mujiniah Kok bisa kek begini gimana ceritanya penerima KIPK ternyata orang punya ,mujiniah cerita terima kipk orang,,Negative,"<NA>,<NA>"
2024-04-30,07:29:26,iluszi_,akhirnya balik lagi discourse kipk yg ambigu itu disini bisa diliat kl emang sistemnya masih kaco banyak yg ga tepat sasaran. gue gabilang penerima kipk ga deserve buat beli barang mewah ato hedon ngga. tp ya logika aja ga sih kl barang mewah itu kebutuhan tersier? wkwk,discourse kipk ambigu sistem kaco sasar gabilang terima kipk deserve beli barang mewah boros ya logika sih barang mewah butuh tersier wkwk,Universita Teuku Umar,Negative,"4.14449791067428,96.2034255956254"
2024-04-30,07:29:14,melemelesdel,Wkwkwk rame bgt soal penerima KIPK yg (most likely) ga tepat sasaran . Udah dari dulu banyak kali woyyyy Jaman gue dulu pernah ada yg pake hp hoba tas branded tp penerima bidikmisi,wkwk ramai terima kipk likely sasar kali woyyyy jaman ada pakai handphone hoba tas merek terima bidikmisi,,Positive,"<NA>,<NA>"
2024-04-30,07:29:02,Oktaviainiokta,Sorry terdengar jahat but sadar anak yatim dan penerima KIPK ya sadar diri jangan hedon. Perbaiki circle karna circle itu bawa pengaruh besar,maaf dengar jahat but sadar anak yatim terima kipk ya sadar boros baik circle circle bawa pengaruh,,Negative,"<NA>,<NA>"
2024-04-30,07:27:43,mbaknurrr,@undipmenfess Sumpah ini knp banyak bgt penerima kipk tapi pada berada semuaaa? Actually jaman aku kuliah jg pernah merasa betapa irinya aku sama temen sekosanku yg nerima bidikmisi tapi hp nya iphone. Sedangkan aku dapet UKT tertinggi hp ku cuman siomay. Sebellll,undipmenfess sumpah terima kipk actually jaman kuliah betapa iri teman sekosanku terima bidikmisi handphone nya iphone ukt te inggi handphone ku siomay sebellll,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
